Sample,O2.UC1.0,O2.UC1.2,O2.UC11.0,O2.UC11.2,O2.UC12.0,O2.UC12.2,O2.UC13.0,O2.UC13.2,O2.UC14.0,O2.UC14.2,O2.UC16.0,O2.UC16.2,O2.UC17.0,O2.UC17.2,O2.UC18.0,O2.UC18.2,O2.UC19.0,O2.UC19.2,O2.UC2.0,O2.UC2.2,O2.UC20.0,O2.UC20.2,O2.UC21.0,O2.UC21.2,O2.UC22.0,O2.UC22.2,O2.UC23.0,O2.UC23.2,O2.UC24.0,O2.UC24.2,O2.UC26.0,O2.UC26.2,O2.UC27.0,O2.UC27.2,O2.UC29.0,O2.UC29.2,O2.UC3.0,O2.UC3.2,O2.UC30.0,O2.UC30.2,O2.UC31.0,O2.UC31.2,O2.UC32.0,O2.UC32.2,O2.UC34.0,O2.UC34.2,O2.UC35.0,O2.UC35.2,O2.UC36.2,O2.UC37.0,O2.UC37.2,O2.UC38.0,O2.UC38.2,O2.UC4.0,O2.UC4.2,O2.UC40.0,O2.UC40.2,O2.UC41.0,O2.UC41.2,O2.UC43.0,O2.UC43.2,O2.UC44.0,O2.UC44.2,O2.UC46.0,O2.UC46.2,O2.UC47.0,O2.UC47.2,O2.UC48.0,O2.UC48.2,O2.UC49.0,O2.UC49.2,O2.UC5.0,O2.UC5.2,O2.UC50.0,O2.UC50.2,O2.UC51.0,O2.UC51.2,O2.UC52.0,O2.UC52.2,O2.UC53.0,O2.UC53.2,O2.UC54.0,O2.UC54.2,O2.UC55.0,O2.UC55.2,O2.UC56.0,O2.UC56.2,O2.UC57.0,O2.UC57.2,O2.UC58.0,O2.UC58.2,O2.UC59.0,O2.UC59.2,O2.UC60.0,O2.UC60.2,O2.UC9.0,O2.UC9.2,V1.CD1.0,V1.CD10.0,V1.CD11.0,V1.CD12.0,V1.CD13.0,V1.CD14.0,V1.CD15.0,V1.CD15.3,V1.CD16.0,V1.CD17.0,V1.CD17.4,V1.CD18.0,V1.CD18.3,V1.CD19.0,V1.CD2.0,V1.CD20.4,V1.CD21.0,V1.CD21.4,V1.CD22.0,V1.CD24.0,V1.CD25.0,V1.CD25.4,V1.CD27.0,V1.CD28.0,V1.CD29.0,V1.CD3.0,V1.CD30.0,V1.CD31.0,V1.CD34.0,V1.CD35.0,V1.CD35.1,V1.CD36.0,V1.CD38.0,V1.CD4.0,V1.CD41.0,V1.CD42.0,V1.CD6.0,V1.CD6.4,V1.CD7.0,V1.CD7.4,V1.CD8.0,V1.CD9.0,V1.UC1.0,V1.UC10.0,V1.UC10.2,V1.UC11.0,V1.UC11.5,V1.UC12.0,V1.UC12.4,V1.UC13.0,V1.UC13.3,V1.UC14.0,V1.UC14.1,V1.UC15.0,V1.UC15.3,V1.UC16.0,V1.UC17.0,V1.UC17.2,V1.UC18.0,V1.UC19.0,V1.UC2.0,V1.UC2.4,V1.UC21.0,V1.UC21.4,V1.UC23.0,V1.UC23.1,V1.UC24.0,V1.UC25.0,V1.UC25.1,V1.UC26.0,V1.UC26.4,V1.UC27.0,V1.UC28.0,V1.UC29.0,V1.UC3.0,V1.UC3.2,V1.UC30.0,V1.UC31.0,V1.UC31.4,V1.UC32.0,V1.UC33.0,V1.UC34.0,V1.UC35.0,V1.UC35.4,V1.UC36.0,V1.UC37.0,V1.UC38.0,V1.UC39.0,V1.UC4.0,V1.UC4.5,V1.UC40.0,V1.UC41.0,V1.UC42.0,V1.UC43.0,V1.UC44.0,V1.UC45.0,V1.UC46.0,V1.UC47.0,V1.UC48.0,V1.UC49.0,V1.UC49.1,V1.UC5.0,V1.UC5.3,V1.UC50.1,V1.UC51.0,V1.UC51.4,V1.UC52.0,V1.UC52.1,V1.UC53.0,V1.UC53.4,V1.UC54.0,V1.UC55.0,V1.UC55.4,V1.UC56.0,V1.UC57.0,V1.UC58.0,V1.UC6.0,V1.UC61.0,V1.UC62.0,V1.UC7.0,V1.UC8.0,V1.UC9.0
O2.UC4.2__NODE_4234_length_9225_cov_3.0723__9225__bacteriocin__ANTISMASH__0_9225,0,0.814990172128362,0,0,0,0.2832421466119,0,2.94957470293042,0,0.505249455760732,0,0,0,0,2.13316717963569,1.80088241006565,0,0,0,0.606506438355329,4.01618255470606,1.90641218585875,0,0.285531680784072,0,0,0,3.10357148164709,0,0,0,0,3.66434118540965,3.56500488230741,2.74853201070987,2.3422907141952,2.10432051054218,0.643164722596556,0.323635663679573,0.709388849854269,0.269454547402273,0,0.419779927794481,0.289257786926344,0.272068543109641,0.936513927929055,3.8889765329581,3.09112426813348,0,6.66656813162946,2.50433356030684,0,0,7.08492010831839,3.53982708241264,1.76967243227223,1.23145559899442,3.03391567317653,0,0.242081243672151,0,0.970499270272862,0.969277484928475,0.355604822741054,2.63089712263818,0,0,4.55543034526526,0.505219880320994,0.201642330650654,0,1.42209211728897,0.402016528135124,0,0,2.04218385249678,1.16929571757694,0,0,0,0,0.88347586863209,0,6.22555409978548,3.01797333653615,6.65424748607937,2.03282900308816,2.47148575164798,2.47903116887586,1.90015922031689,2.67656753690149,2.59553435137254,2.00257767752746,0.275346244891351,0.31847890642928,6.08581820987635,3.45127679724359,0,0,0,0,1.87959620466804,0,0,0.260331251110832,0,0,0,0,0,0,0,0,0,0.339180570667645,1.21411222492607,0.342257385721035,0.880686732338401,0.575962891423968,1.09983384902025,2.27100137150841,0.805318121655486,0,0.396116571225225,0.61742853614147,1.79255655367405,0,0,0,0,4.41125307664244,0,0.236002339437357,10.4134709192594,0,0,0,0,0,0,0,0,0,0,1.29385352990719,0.430220259583873,0,0,0,0,0,0.456514857225263,0,0,0,2.98582810420286,0,0,0.463830357039175,0,2.45549814077684,0,0,1.00771496785123,0.564221518130899,0,0.569220978634405,0.869811681999725,0,3.19902271082375,0,0,0,0.319741129453737,0.417196716191795,0.471059729629608,0.334648495695398,0.432059999906462,0.572608714041828,0.477852087791187,0.188761875776332,0,2.69459384825017,0,2.0670070637836,0.525075681911775,1.10735608188947,0,0,1.22475245449943,0,0.782852200192147,3.67922520590822,3.08464924913708,1.87360759524381,0,0,0.534830340522953,0.443029874544114,0.367041132591825,0,7.91246251740802,8.58155810236543,3.51043876139354,0.777369567952915,0.225771410291732,0.822118376878708,0,2.89263687696526,2.74415846160916,0,4.39888581098152,1.35511855268324,1.9533219629483,0.654372131405002,0,0,0,0
O2.UC4.2__NODE_288_length_56103_cov_2.23144__14134__bacteriocin__ANTISMASH__41969_56103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03150264626963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824061877772091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6831981634991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2.UC4.2__NODE_2825_length_12709_cov_4.34527__12709__nrps__ANTISMASH__0_12709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64335726028216,0,0,0,0,0,0,0,0,0,0,1.18343615157281,1.57863461626288,0,0,0,0,8.10657628589541,4.23690464098431,0,0,0,0,0.970941944375885,0,0,0,0,0,0,6.52669414386545,4.80910293138089,5.3979576909613,2.69887264951061,8.88439459542948,1.656380379531,0,0,0.507314326414955,1.10495503672139,0,0,1.44077904783041,0,0,0,0,0,0,0,0,0,5.37560496981066,3.31292578616216,0.509222966118395,1.04857768558009,0,0,0,0,0,0,0,0,3.3169981082683,4.65333368012188,1.75262190798183,0,0,0,3.67931097216253,2.26519710273171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405798446174793,0,0,0,0,1.65966910894668,0,0,0,0,0,1.30492040577246,0,1.33867028673043,0,5.98190343938765,0,0,0,0,0,0,0,0,0,0,0,3.97717980086032,0,0,0,3.33161063104598,0,0,2.04293926914842,8.80720362870909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45033346252855,0,0,0,0,0.467310749382849,4.51926642099383,0,0,0,0,0,0,1.39983458339791,0.811932330776393,0,0,0,6.0828546970298,0,0,0,0,0,0,0,0,4.16304837741272,0,0,0,1.37105150574392,0,0,0,0,0,0,0,3.25405066594015,8.8514671119295,1.92921629452395,0,1.91062043845601,0,0,0,0,2.16236656723029,0.810245343707104,0,1.23789875362859,2.19564289398357,0,0,0
O2.UC4.2__NODE_2505_length_13848_cov_1.68404__13848__lantipeptide__ANTISMASH__0_13848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285902459748942,0,0,0,0,0,2.23993034693484,0,0,0,0,0,0,0,0,0,0,0,0,0.344073042899393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621200374920253,0,0,0,0,0,0,1.65831707609996,1.33916273130555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0083662007981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27239196971151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2.UC4.2__NODE_2182_length_15336_cov_2.11282__15336__lantipeptide__ANTISMASH__0_15336,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86928972939992,0,0,0,0,0,0,0,0.848002047518069,0,0.986675814816102,0,0.661237682453165,0,0,0,0,0,0,0,0,0,0,0,0,4.70655945238236,2.5123017884143,0,0,0,0,0,0,0,0,0,0.321352160220099,6.70507192452402,0,0,0,1.99520042076706,0.307390383810275,0.429262129224846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88686096321729,0,0.874372358866384,0,0,0,0,0,0.828890192385246,0.706724955422597,0,0,0,0,0,0,1.78697094672094,0.942225043370827,0,0,0,0,1.49514430388128,0,0,0,1.12942245441239,0,0,0,0,0,0,0,0,0,0,1.51053321133178,0,0,0,0,0.790078509473837,0,0,0,0,0,0,0,0.548135995576726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08920302110099,1.45685692325733,3.31459083866811,0,0,0,0.781538358039395,0,0,0,0,0.285136358144669,0,0,0,0,0,0.350251972282791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2.UC4.2__NODE_2059_length_15857_cov_3.27876__12846__lantipeptide__ANTISMASH__3011_15857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48268576135323,0.33256057965487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17212499093581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328823921933045,0.451091338488778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43834880015411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512198677724013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233754700682702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2.UC4.2__NODE_1629_length_18859_cov_4.07977__18859__arylpolyene__ANTISMASH__0_18859,0,0,0,0.241356083322081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424899014394609,0,2.99058822391895,1.07305643022869,0,0,0,0,0,0,0,0,0,0,6.2090514000693,0,0,0,0,0,0,2.54085193625188,9.29109026667131,0,0,0,0,0,0,0,0,0,0,1.01499254371876,1.88980797899279,0,0,0,0,0,7.7472835148403,0,7.01899761975509,1.92633954813862,0.773116972125931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95222079405394,0,0,0,0,0,0,0,0,0,0,0,0,0.529017899523005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08408194610283,5.56014039950941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284869607604096,1.14960884196418,0,0,0,0,2.74044272182175,0,0,3.65284894075655,0,0,0,0.309535823510157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60644684661827,0,0,0,0,0
O2.UC38.2__NODE_7_length_175184_cov_538.21__41173__arylpolyene__ANTISMASH__51347_92520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.447815330302,396.293745721188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2.UC38.2__NODE_656_length_25115_cov_6.9492__25115__nrps__ANTISMASH__0_25115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.752583904206,10.1921106245181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411445867675028,0,0,0,0,19.4573901382868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2.UC38.0__NODE_569_length_24953_cov_7.40971__24953__nrps__ANTISMASH__0_24953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9883123330741,11.6661124227945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440336760779681,0,0,0,0,22.6154228964134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2.UC38.0__NODE_27_length_108603_cov_7.52094__11429__butyrolactone__ANTISMASH__97174_108603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04232205742576,8.76862121753582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2.UC38.0__NODE_1910_length_9649_cov_14.1401__9649__bacteriocin__ANTISMASH__0_9649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4802360161901,21.3541356631237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678060135845231,0,0,0,0,60.4022474365102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696379198808761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193133836973475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2.UC38.0__NODE_1737_length_10512_cov_4.13742__10512__nrps__ANTISMASH__0_10512,0,5.14827670030085,1.62903437925111,9.82509260669217,0,3.04635884330367,0,1.03009897216281,0,0.549419287016467,0,1.13893253947503,0,4.20216003763483,0.993306285597064,0.703888672784743,0,0,5.9977294635479,4.72153376130323,0,1.17177563248341,0,2.7811893242844,0,5.88574096635569,0,2.98438284694939,0,0.517635856733839,2.32416484220366,0,2.91243476584028,1.17746717139411,0.872806760270143,0.712991676348464,5.02359583008962,2.65712085408864,3.32962844810749,1.39424002563924,1.45612547752423,3.99872882211092,2.28804658158528,2.9278721554086,0.227541925907926,0.673138476410194,3.00592734687365,4.83873498963946,1.10348628291004,5.71665683651817,6.466641613789,5.3301029183841,3.60262881974644,0,1.54729203738112,3.25782850914706,2.9128760100835,0.953373109448793,0.564569892386764,1.38087866949119,0.645377210019192,1.78669376152022,2.08653263763636,4.46141070895162,3.76813835133338,1.13413477077828,1.26917765789895,6.33253360492897,8.63466076579261,9.70223300743844,0,2.56539530394064,3.88076742698932,1.99841322267702,2.25723543860658,1.60448701854479,0.600302595285289,1.41019347169648,7.6948635692671,7.79965255325098,2.51722767631428,1.94093771607981,0.76114669884075,2.76507759357276,4.03854669972233,7.19005002100531,10.2614342407,3.03468670868239,2.27710033126665,1.00723864379682,1.47172824192495,2.38144820648241,4.09548912315732,1.36743550265402,1.27263287488783,5.52408044797879,1.42365104100863,0,0,8.93956087303141,2.45271322032024,0,1.35968127661388,1.63515965855475,3.24612926222313,4.11584331285851,8.88299025558698,9.34540885868655,8.06443375842145,4.38149346252641,7.67881110370175,0,3.3960629990096,0,0.787543357353395,1.62794648405586,1.20985411151797,3.86431464318006,1.89682761932605,18.4373593999538,1.30979936013518,2.07991931481176,0,1.68474157333984,1.77811315127604,2.45771454085864,29.5280945760936,40.1502149706987,4.85210325924141,2.91802979446935,0,2.6478057154935,1.88419458137645,0,1.19596932872582,28.9242768092916,24.1998894932493,0,0,2.3523516620234,0,0.510479115558362,2.29126880679063,3.86904174806691,5.13884587975972,6.13317070953079,0,0.93489129749212,2.28396120933675,0.241554500542401,0,3.45460342349353,3.19339371328119,0,0,0,0,2.36573887011003,3.58523392929887,0,2.58068907811599,6.60319412644144,2.5730446570055,1.49325870333155,7.6139918375,0.812330062797919,3.49161552648589,0.23675144904624,4.41938612906971,2.80203447814689,2.31911609624371,2.32352916014707,0,9.75938395630163,21.3363824790835,5.85701078329553,3.45446080262027,3.52186273206011,8.99092674212721,0.750966179407612,1.74265351583578,0.770685320190365,0.843183090460018,6.53183848604443,17.5331084460148,1.44698222728982,4.56595556435109,7.94108732856836,2.06544928757793,2.8570743652571,1.27809815980975,3.5783769805896,10.6532808156096,4.96308425772554,2.96227043598731,3.11382673803006,3.07719347301208,4.99058193577575,1.22497859426687,6.47085051093534,0,4.05151773818416,1.26519204214668,1.97856422556493,0.518315784861848,1.65855326336429,0.632174939497235,6.73335481464243,11.3540410856187,3.62504786259612,0.764688036558257,0.92628958314122,0.705463171545033,1.43303368765422,0.26640759215732,0.837060272161874,1.87812369416159,5.69020954993847,0
O2.UC37.2__NODE_786_length_35300_cov_5.98561__26046__other__ANTISMASH__0_26046,0,0,0,0,0,0,0,0,0,0.586773767815532,0,0,0,1.34345334068147,0,0,0,0,0,0,0,0.286188362725349,0,0,0,0,0,2.10254267500633,0,0,0,0.546500830883878,0,0,0,0,0,0,0,0.558406251641512,0,0,0.671097486057064,0.663059101346289,0,0.638750762276422,0,0,0,0,5.9061575133446,0,0,0,0,0,0.45948915683482,0,0,0,0.519443322514156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26914439881981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63972754795971,1.06060170366712,0,0,0,0,0.299076970669584,0,0,0.516495154921848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11441614060963,0,0,0,0,0,1.16690306372383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25161779299351,0,0,0,0,0,0,0,0,0,0,2.78849895168097,0,0,0.44836056810333,0,0,0,0,1.16919706806492,0,0.562033049766902,0,0,0,0,0,0,0,0,0,0,0,0.653415968738344,0,0,0,0,0,0,0,0,0,0,0.42025011645255,0,0,0.590813610354204,0,0,0,0,0,0,0
O2.UC37.2__NODE_585_length_42521_cov_3.87993__19326__lantipeptide__ANTISMASH__23195_42521,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75101390195824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2968495603993,2.00189708004391,0,0,0,0,0,0,0,0,0,0.402263865261546,3.66242554375188,0,0,0,1.58246993804792,0.325552772732371,0.4253603986017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825244442222041,0,0.812549347307031,0,0,0,0,0,0.739618289552855,0.610543746808269,0,0,0,0,0,0,1.64833221462065,0.701464626411341,0,0,0,0,1.34825041655632,0,0,0,1.28048360910827,0,0,0,0,0,0,0,0,0,0,1.35286577346162,0,0,0,0,0,0,0,0,0,0,0,0,0.509864490339386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2475355694825,0.989602517616872,3.05994655196611,0,0,0,0.970439995533273,0,0,0,0,0.251041628672017,0.201140854094682,0,0,0,0,0.34055862743384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2.UC37.2__NODE_492_length_47773_cov_7.38684__33583__lantipeptide__ANTISMASH__14190_47773,0,0,0,4.02372294353718,0,0,0,0,0,2.48360590556847,0,0,0,3.13649669208555,0,0,0,0,0,0,0,3.66311697647005,0,0,0,0,0,4.19163611894374,0,0,0,1.66498555045755,0,2.36511028048199,0,0,2.91041337564176,0,4.63379774717107,2.10824563766162,0,0,4.0744778212878,3.22269533019475,0,2.89838832442922,2.38600511214512,1.85444553878601,0,0,9.28199323875311,1.39550993862223,0,0,2.57843505589257,0,2.07436438650817,0,0,1.39534791231197,1.7008572455194,0,0,0,0,0,0,2.33839231774139,0,0,0,0,0,0,0,1.71467125851737,0,1.1350605448357,0,0,0,0,0,0,0,2.71960937811601,0,0,0,0,0,0,0,0,0,2.90465512109869,0,0,0,0,0,0,0,0,1.61230147801001,2.71612832309282,0,0,2.82590235285166,2.13920919672286,0,0,0,0,1.20150965094516,0,0,3.33187183053113,0,0,0,1.78634803487282,0,0,2.3722954168437,0,0,0,0,0,0,1.48096159140018,0,0,0,0,2.38275759114001,0,0,0,0,0,4.80813104198889,0,2.22352092243624,1.81192955061236,0,1.34416003420223,0,0,0,0,0,0,0.66572625866849,0,0,3.57544113135854,0,0,1.73702167844734,0,0,0,6.47925518547652,0.795285710321548,2.98202313659959,3.24494420573664,0,0,0,0,0,0,11.6904194218593,7.24393376045341,2.51277147489311,0,1.8930216500875,1.27088375056364,0,0,1.51638453027249,4.26065474756756,0,2.75482342479909,0,0,0.863384291720786,0,0,0,2.10538788256461,0,0,0,0,1.30736874091553,0,0,0,1.15312798676235,0.762504771649239,0,0,1.0672099923909,0,0,2.17540557416457,0,0,1.61553693952347,0.892116505121543,3.58849420828899,0,0,0,0,0
O2.UC37.2__NODE_478_length_48618_cov_7.47911__38852__nrps__ANTISMASH__9766_48618,0,0,0,0,0,0,0,0.310657495000265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51000568726708,1.39591097337365,0,0,0.565380011504856,0.500897718941794,0,0,0,0,0,0,0,0,0,0,0.366696852128023,0,6.48710746721698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41195080236667,0.718539539179767,0,0,0,0,0,0.440028137168402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21460439257792,0,0,0.188603974149268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593203471536996,0,0,0.241508008334666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451189305171184,0,0,0,0,0,0
